ProductID,ProductName,Category,SubCategory,Brand,MRP
589,Sunt,Fashion,Premium,Apple,43691
590,Ipsum,Electronics,Budget,Samsung,78655
591,Magni,Sports,Standard,Samsung,56637
592,Repellat,Home & Kitchen,Standard,Puma,20462
593,Sapiente,Beauty,Premium,Puma,68004
594,Quam,Grocery,Budget,Tata,52262
595,Eligendi,Electronics,Premium,Puma,27872
596,Nam,Fashion,Budget,Reliance,25702
597,Necessitatibus,Sports,Budget,Tata,76355
598,Quos,Electronics,Standard,Local,70290
599,Officiis,Electronics,Budget,Puma,49103
600,Fugit,Sports,Budget,Apple,12680
601,Natus,Grocery,Budget,Samsung,15455
602,Corrupti,Beauty,Budget,Nike,12743
603,Sequi,Grocery,Standard,Puma,14568
604,Veniam,Fashion,Premium,Nike,61443
605,Adipisci,Beauty,Standard,Reliance,42842
606,Cupiditate,Beauty,Budget,Tata,67952
607,Ullam,Sports,Standard,Apple,71010
608,Nisi,Electronics,Budget,Puma,16383
609,Beatae,Electronics,Standard,Reliance,57473
610,Quasi,Home & Kitchen,Premium,Puma,19217
611,Fugit,Beauty,Standard,Apple,34668
612,Quibusdam,Grocery,Standard,Nike,67102
613,Possimus,Grocery,Premium,Tata,2028
614,Ad,Sports,Budget,Samsung,69042
615,Sit,Electronics,Premium,Tata,65552
616,Laborum,Home & Kitchen,Premium,Tata,15210
617,Molestias,Beauty,Premium,Puma,42597
618,Corrupti,Electronics,Premium,Puma,50778
619,Nobis,Beauty,Standard,Local,28400
620,Adipisci,Electronics,Budget,Reliance,42028
621,Facere,Sports,Budget,Tata,55823
622,Blanditiis,Home & Kitchen,Budget,Apple,57271
623,Quae,Beauty,Premium,Tata,31703
624,Sunt,Electronics,Standard,Nike,58573
625,Non,Sports,Premium,Nike,30585
626,Odit,Home & Kitchen,Premium,Samsung,64799
627,Asperiores,Fashion,Standard,Samsung,71391
628,Dolores,Grocery,Premium,Reliance,40004
629,Recusandae,Home & Kitchen,Standard,Reliance,30230
630,Debitis,Home & Kitchen,Standard,Nike,28479
631,Eius,Beauty,Budget,Reliance,18598
632,Magnam,Sports,Premium,Apple,5604
633,Expedita,Beauty,Budget,Nike,12222
634,Reiciendis,Fashion,Standard,Apple,68003
635,Corrupti,Grocery,Premium,Nike,54279
636,Vero,Grocery,Budget,Reliance,61369
637,Iusto,Home & Kitchen,Standard,Apple,66051
638,Ipsum,Grocery,Standard,Samsung,11423
639,Nisi,Fashion,Budget,Samsung,17988
640,Magni,Sports,Budget,Nike,52284
641,Rem,Sports,Standard,Nike,33218
642,Praesentium,Electronics,Budget,Reliance,15474
643,Explicabo,Electronics,Premium,Puma,11945
644,Ut,Beauty,Budget,Tata,6849
645,Illo,Electronics,Budget,Puma,42962
646,Perspiciatis,Fashion,Standard,Tata,27900
647,Animi,Home & Kitchen,Premium,Puma,35144
648,Suscipit,Beauty,Premium,Nike,69877
649,Ipsa,Sports,Premium,Nike,40122
650,Iste,Fashion,Budget,Nike,61279
651,Earum,Electronics,Standard,Samsung,30322
652,Qui,Fashion,Standard,Local,63549
653,Reprehenderit,Beauty,Standard,Puma,28769
654,Fugiat,Home & Kitchen,Budget,Samsung,65100
655,Id,Home & Kitchen,Budget,Nike,23473
656,Provident,Home & Kitchen,Standard,Samsung,39169
657,Ipsa,Grocery,Standard,Nike,61355
658,Qui,Fashion,Premium,Reliance,26740
659,Tempora,Fashion,Standard,Nike,72003
660,Vero,Grocery,Premium,Local,46028
661,Quasi,Beauty,Budget,Puma,46927
662,Repellendus,Beauty,Budget,Reliance,47177
663,Vitae,Electronics,Standard,Local,29358
664,Odit,Beauty,Budget,Apple,65274
665,Repudiandae,Sports,Premium,Nike,29694
666,Architecto,Beauty,Standard,Samsung,30633
667,Omnis,Home & Kitchen,Budget,Tata,42929
668,Dicta,Sports,Budget,Nike,16248
669,Dolor,Sports,Premium,Reliance,10272
670,Commodi,Fashion,Standard,Nike,68510
671,Sunt,Home & Kitchen,Standard,Reliance,24534
672,Ad,Fashion,Standard,Reliance,9211
673,Perspiciatis,Fashion,Premium,Nike,26432
674,Quos,Fashion,Premium,Nike,32614
675,Recusandae,Electronics,Premium,Nike,15837
676,Quasi,Home & Kitchen,Budget,Samsung,78499
677,Dolorem,Grocery,Premium,Nike,35575
678,Vel,Sports,Budget,Puma,45349
679,Laborum,Grocery,Premium,Tata,41561
680,Officia,Electronics,Premium,Reliance,38430
681,Laborum,Home & Kitchen,Budget,Local,31512
682,Nostrum,Electronics,Standard,Reliance,77877
683,Porro,Electronics,Budget,Samsung,1846
684,Cupiditate,Sports,Premium,Apple,58832
685,Nostrum,Home & Kitchen,Budget,Nike,12066
686,Fuga,Sports,Standard,Local,49048
687,Ab,Sports,Premium,Nike,78183
688,Alias,Beauty,Budget,Local,3537
689,Fugit,Grocery,Budget,Reliance,79953
690,Ipsum,Grocery,Budget,Local,60178
691,Porro,Fashion,Standard,Nike,22324
692,Alias,Fashion,Premium,Reliance,26686
693,Beatae,Grocery,Budget,Nike,33333
694,Nisi,Sports,Budget,Samsung,50216
695,Veniam,Home & Kitchen,Standard,Apple,32507
696,Quisquam,Electronics,Standard,Samsung,75093
697,Voluptate,Electronics,Premium,Samsung,4352
698,Pariatur,Electronics,Standard,Samsung,9194
699,Odit,Home & Kitchen,Standard,Apple,14889
700,Ipsum,Home & Kitchen,Premium,Puma,64989
701,Aliquam,Home & Kitchen,Premium,Puma,54817
702,Iste,Home & Kitchen,Standard,Local,56078
703,Vero,Sports,Standard,Puma,24767
704,Delectus,Home & Kitchen,Premium,Puma,27505
705,Amet,Home & Kitchen,Standard,Tata,30137
706,Nesciunt,Fashion,Premium,Nike,39957
707,Ullam,Home & Kitchen,Budget,Tata,17707
708,Reprehenderit,Grocery,Premium,Apple,71671
709,Magnam,Fashion,Premium,Puma,28816
710,Labore,Fashion,Standard,Reliance,18547
711,Cum,Sports,Premium,Local,48589
712,Ducimus,Fashion,Standard,Puma,6672
713,Distinctio,Home & Kitchen,Premium,Puma,6595
714,Nisi,Electronics,Budget,Apple,58338
715,Inventore,Beauty,Budget,Puma,39684
716,Delectus,Home & Kitchen,Budget,Reliance,3087
717,Voluptatum,Beauty,Standard,Puma,37704
718,Illo,Grocery,Budget,Apple,5194
719,Neque,Home & Kitchen,Premium,Apple,77488
720,Natus,Sports,Standard,Tata,65705
721,Quam,Home & Kitchen,Standard,Apple,522
722,Ullam,Beauty,Budget,Puma,30925
723,Quam,Grocery,Premium,Local,29969
724,Architecto,Fashion,Premium,Samsung,30951
725,Blanditiis,Fashion,Budget,Reliance,47550
726,Labore,Grocery,Budget,Apple,25742
727,Molestias,Fashion,Budget,Apple,3503
728,Eius,Beauty,Budget,Puma,66531
729,Numquam,Beauty,Budget,Nike,5116
730,Odit,Grocery,Standard,Tata,42350
731,Nostrum,Sports,Budget,Samsung,30763
732,Error,Fashion,Budget,Apple,75033
733,Recusandae,Fashion,Standard,Nike,13402
734,Sed,Home & Kitchen,Standard,Apple,45816
735,Dolor,Fashion,Budget,Reliance,42645
736,Tempore,Electronics,Standard,Nike,33153
737,Error,Home & Kitchen,Budget,Local,29687
738,Atque,Sports,Standard,Tata,17421
739,Suscipit,Electronics,Budget,Tata,73198
740,Veritatis,Sports,Premium,Puma,72125
741,Facilis,Electronics,Standard,Apple,62813
742,Aut,Electronics,Standard,Apple,19954
743,Magni,Sports,Premium,Reliance,8569
744,Voluptate,Grocery,Premium,Apple,66120
745,Inventore,Fashion,Budget,Tata,46711
746,Id,Home & Kitchen,Premium,Tata,76152
747,Corporis,Beauty,Budget,Nike,7957
748,Ipsum,Grocery,Standard,Reliance,37105
749,Error,Sports,Budget,Tata,66655
750,Alias,Home & Kitchen,Premium,Reliance,22673
751,Voluptatum,Sports,Standard,Apple,68735
752,Earum,Electronics,Budget,Puma,14320
753,Sit,Grocery,Premium,Samsung,30983
754,Nam,Sports,Budget,Puma,55042
755,Officia,Home & Kitchen,Standard,Tata,36527
756,Quibusdam,Sports,Premium,Reliance,71012
757,Minus,Fashion,Budget,Samsung,67297
758,Saepe,Fashion,Budget,Nike,68159
759,Nihil,Grocery,Standard,Samsung,17439
760,Excepturi,Fashion,Standard,Puma,12681
761,Deleniti,Fashion,Standard,Nike,7364
762,Magni,Electronics,Standard,Apple,33976
763,Sapiente,Grocery,Standard,Samsung,73042
764,Vero,Beauty,Standard,Reliance,31085
765,Non,Grocery,Premium,Nike,54852
766,Voluptatum,Electronics,Budget,Puma,9125
767,Sit,Grocery,Premium,Reliance,42801
768,Ipsam,Home & Kitchen,Budget,Puma,68753
769,Beatae,Grocery,Premium,Reliance,66994
770,Quam,Grocery,Premium,Puma,56600
771,Iste,Electronics,Premium,Tata,43119
772,Adipisci,Grocery,Standard,Samsung,32681
773,Voluptas,Home & Kitchen,Standard,Local,356
774,Laborum,Sports,Budget,Apple,60110
775,Suscipit,Grocery,Budget,Samsung,60151
776,Reiciendis,Sports,Premium,Apple,67568
777,Similique,Fashion,Standard,Local,42653
778,Vitae,Home & Kitchen,Budget,Tata,35658
779,Culpa,Grocery,Premium,Samsung,59518
780,Fuga,Beauty,Standard,Apple,44858
781,Distinctio,Sports,Budget,Reliance,9244
782,Culpa,Grocery,Premium,Tata,7484
783,Asperiores,Fashion,Standard,Samsung,73039
784,Dolorum,Fashion,Standard,Puma,19490
785,Ut,Fashion,Standard,Tata,64500
786,Enim,Home & Kitchen,Standard,Apple,44898
787,Rem,Beauty,Premium,Local,52636
788,Maiores,Home & Kitchen,Budget,Local,65128
789,Perspiciatis,Grocery,Budget,Puma,52450
790,Temporibus,Beauty,Premium,Nike,63498
791,Veritatis,Electronics,Standard,Samsung,50053
792,Temporibus,Sports,Budget,Apple,57143
793,Laboriosam,Sports,Budget,Reliance,61393
794,Corporis,Grocery,Standard,Samsung,39173
795,Ipsa,Sports,Standard,Puma,1129
796,Optio,Home & Kitchen,Budget,Reliance,33558
797,Nisi,Electronics,Standard,Samsung,51215
798,Animi,Grocery,Budget,Tata,6933
799,Quo,Grocery,Premium,Tata,24858
800,Repudiandae,Beauty,Premium,Tata,38937
801,Facere,Home & Kitchen,Premium,Samsung,14174
802,Porro,Fashion,Budget,Tata,56730
803,Molestiae,Sports,Standard,Local,11741
804,Doloremque,Sports,Standard,Nike,66764
805,Voluptatibus,Electronics,Budget,Samsung,7308
806,Reiciendis,Home & Kitchen,Standard,Apple,14490
807,Ipsum,Fashion,Standard,Tata,15328
808,Sit,Sports,Standard,Apple,41871
809,Quae,Sports,Budget,Apple,19275
810,Vitae,Electronics,Premium,Puma,57761
811,Dolor,Grocery,Premium,Apple,35820
812,Sapiente,Electronics,Premium,Nike,67280
813,Officia,Home & Kitchen,Budget,Apple,68733
814,Atque,Beauty,Premium,Local,59595
815,Eos,Beauty,Budget,Reliance,50824
816,Aut,Electronics,Budget,Nike,78368
817,Cum,Beauty,Premium,Tata,4026
818,Illum,Home & Kitchen,Standard,Reliance,9517
819,Consectetur,Fashion,Standard,Samsung,70199
820,Laudantium,Beauty,Premium,Nike,67019
821,Natus,Home & Kitchen,Premium,Puma,12628
822,Numquam,Electronics,Premium,Tata,27624
823,Quibusdam,Electronics,Standard,Apple,34003
824,Nesciunt,Home & Kitchen,Standard,Puma,4389
825,Quia,Home & Kitchen,Budget,Local,56015
826,Praesentium,Beauty,Standard,Nike,19264
827,Aliquam,Fashion,Budget,Reliance,5900
828,Sit,Electronics,Premium,Samsung,26067
829,Minus,Home & Kitchen,Standard,Apple,405
830,Dolorem,Fashion,Budget,Samsung,47142
831,Incidunt,Electronics,Budget,Local,51858
832,Odio,Home & Kitchen,Premium,Local,401
833,Quisquam,Fashion,Premium,Puma,38971
834,Minus,Beauty,Standard,Puma,21816
835,Totam,Electronics,Standard,Apple,37514
836,Quam,Grocery,Budget,Tata,59512
837,Eligendi,Home & Kitchen,Standard,Puma,3762
838,Similique,Grocery,Premium,Nike,48795
839,Ab,Sports,Standard,Puma,72626
840,Sunt,Electronics,Standard,Local,37615
841,Et,Beauty,Premium,Samsung,38808
842,Molestias,Electronics,Premium,Tata,47369
843,Fugit,Beauty,Premium,Tata,43486
844,Culpa,Electronics,Budget,Local,52686
845,Unde,Fashion,Standard,Nike,23103
846,Nostrum,Grocery,Standard,Samsung,53186
847,Omnis,Fashion,Premium,Reliance,13336
848,Exercitationem,Electronics,Budget,Local,72889
849,Dolores,Fashion,Budget,Samsung,66108
850,Aliquam,Sports,Standard,Tata,955
851,Consequatur,Electronics,Standard,Local,74368
852,Culpa,Electronics,Standard,Puma,23507
853,Consequatur,Electronics,Standard,Nike,32304
854,Minima,Beauty,Budget,Puma,13820
855,Mollitia,Beauty,Standard,Tata,43019
856,Cumque,Home & Kitchen,Premium,Reliance,39863
857,Aliquid,Beauty,Standard,Samsung,4265
858,Ex,Grocery,Budget,Local,33481
859,Occaecati,Electronics,Premium,Puma,59245
860,Fugiat,Electronics,Standard,Samsung,51526
861,Maiores,Sports,Standard,Nike,49200
862,Accusamus,Sports,Standard,Local,3866
863,Laborum,Beauty,Standard,Tata,5911
864,Fugit,Beauty,Premium,Nike,34172
865,Accusantium,Grocery,Budget,Tata,17013
866,Corporis,Sports,Premium,Nike,47104
867,Ab,Electronics,Budget,Tata,47365
868,Debitis,Fashion,Standard,Local,51870
869,Nam,Beauty,Budget,Reliance,55277
870,Ipsum,Fashion,Budget,Reliance,37353
871,Consectetur,Grocery,Standard,Nike,27561
872,Dolorem,Beauty,Budget,Puma,69719
873,Rem,Grocery,Standard,Local,3012
874,Magnam,Grocery,Premium,Apple,41512
875,Natus,Beauty,Standard,Tata,25804
876,Ipsam,Fashion,Premium,Puma,5299
877,Possimus,Electronics,Budget,Puma,46852
878,Odit,Electronics,Premium,Samsung,15327
879,Nesciunt,Electronics,Budget,Tata,46489
880,Vitae,Fashion,Standard,Nike,4771
881,Earum,Home & Kitchen,Budget,Apple,38779
882,Est,Fashion,Premium,Puma,10819
883,Impedit,Fashion,Budget,Local,48822
884,Modi,Electronics,Budget,Reliance,59846
885,Reprehenderit,Grocery,Budget,Local,14399
886,Incidunt,Electronics,Budget,Local,2308
887,Excepturi,Fashion,Standard,Reliance,79795
888,Perspiciatis,Fashion,Standard,Apple,28812
889,Dolorum,Home & Kitchen,Standard,Puma,10865
890,Dignissimos,Home & Kitchen,Standard,Apple,3232
891,Veritatis,Grocery,Budget,Tata,31038
892,Dolorem,Home & Kitchen,Budget,Local,71588
893,Accusamus,Home & Kitchen,Standard,Samsung,69201
894,Neque,Grocery,Budget,Apple,46777
895,Quis,Beauty,Premium,Samsung,6408
896,Voluptates,Beauty,Standard,Nike,57571
897,Doloribus,Fashion,Standard,Local,23077
898,Similique,Beauty,Premium,Nike,43422
899,Ut,Fashion,Premium,Local,31558
900,Porro,Fashion,Standard,Tata,50085
901,Voluptate,Home & Kitchen,Standard,Reliance,37608
902,Dicta,Home & Kitchen,Standard,Nike,66422
903,Eum,Beauty,Standard,Nike,19184
904,Unde,Sports,Budget,Puma,75275
905,Nam,Grocery,Standard,Samsung,69407
906,Dolor,Grocery,Standard,Puma,9016
907,Ducimus,Fashion,Standard,Apple,77727
908,Quisquam,Grocery,Premium,Nike,69030
909,Incidunt,Home & Kitchen,Premium,Reliance,62436
910,Et,Fashion,Budget,Tata,78673
911,Cumque,Grocery,Budget,Local,8780
912,Distinctio,Fashion,Budget,Samsung,76798
913,Aut,Electronics,Budget,Reliance,24857
914,Voluptatum,Electronics,Premium,Local,61046
915,Ea,Fashion,Budget,Nike,77003
916,Reiciendis,Electronics,Premium,Puma,28751
917,Quidem,Grocery,Premium,Nike,19282
918,Consectetur,Home & Kitchen,Standard,Samsung,32794
919,Unde,Home & Kitchen,Standard,Tata,31193
920,In,Electronics,Budget,Samsung,37653
921,Voluptas,Fashion,Premium,Tata,30511
922,Aspernatur,Home & Kitchen,Budget,Apple,67070
923,Libero,Grocery,Budget,Local,11455
924,Hic,Electronics,Premium,Tata,55581
925,Saepe,Sports,Standard,Reliance,3709
926,Earum,Home & Kitchen,Premium,Tata,46586
927,Cumque,Sports,Standard,Puma,75932
928,Cupiditate,Grocery,Budget,Reliance,42420
929,Expedita,Sports,Standard,Samsung,26653
930,Sequi,Fashion,Standard,Tata,71515
931,Voluptas,Electronics,Standard,Tata,37991
932,Illo,Beauty,Standard,Apple,77364
933,Exercitationem,Beauty,Premium,Local,52859
934,Illo,Grocery,Budget,Local,60888
935,Dolor,Electronics,Standard,Reliance,8893
936,Ut,Grocery,Premium,Reliance,34010
937,Illum,Fashion,Standard,Local,74586
938,Atque,Fashion,Premium,Tata,77147
939,Assumenda,Home & Kitchen,Premium,Nike,71568
940,Incidunt,Sports,Standard,Apple,41813
941,Velit,Home & Kitchen,Standard,Puma,56377
942,Quas,Home & Kitchen,Budget,Local,64818
943,Accusantium,Home & Kitchen,Budget,Puma,28037
944,Ducimus,Beauty,Standard,Tata,2580
945,Quos,Home & Kitchen,Standard,Reliance,11446
946,Laudantium,Beauty,Premium,Puma,51487
947,Fuga,Fashion,Standard,Apple,58274
948,Similique,Sports,Budget,Nike,31241
949,Quam,Grocery,Premium,Apple,78163
950,Non,Home & Kitchen,Budget,Nike,38224
951,Iusto,Home & Kitchen,Standard,Tata,17128
952,Voluptas,Electronics,Budget,Reliance,33766
953,Cum,Fashion,Standard,Puma,1009
954,Dolor,Fashion,Budget,Apple,3844
955,Quia,Electronics,Standard,Nike,2842
956,Autem,Sports,Premium,Nike,17335
957,Laboriosam,Electronics,Premium,Puma,44245
958,Adipisci,Fashion,Premium,Local,2052
959,Recusandae,Beauty,Budget,Tata,44100
960,Neque,Beauty,Premium,Nike,47341
961,Laudantium,Beauty,Budget,Local,79376
962,Mollitia,Beauty,Budget,Nike,79608
963,Amet,Fashion,Budget,Puma,57086
964,At,Electronics,Budget,Samsung,49929
965,Aspernatur,Grocery,Premium,Nike,51456
966,Rem,Home & Kitchen,Standard,Nike,56693
967,Blanditiis,Electronics,Premium,Samsung,11935
968,Quaerat,Electronics,Budget,Nike,31276
969,Quibusdam,Beauty,Standard,Local,65240
970,Ipsum,Fashion,Budget,Reliance,74670
971,Modi,Electronics,Premium,Samsung,24451
972,Doloribus,Home & Kitchen,Budget,Apple,23811
973,Aliquid,Beauty,Budget,Nike,14218
974,Corporis,Home & Kitchen,Standard,Tata,64501
975,Unde,Electronics,Budget,Samsung,21134
976,Dolorum,Home & Kitchen,Standard,Samsung,27992
977,Ipsam,Sports,Budget,Reliance,5382
978,Eaque,Sports,Premium,Puma,21170
979,Saepe,Electronics,Standard,Nike,8513
980,Dignissimos,Grocery,Budget,Samsung,64993
981,Sapiente,Home & Kitchen,Premium,Tata,38790
982,Minima,Home & Kitchen,Standard,Nike,29750
983,Laboriosam,Beauty,Premium,Reliance,4736
984,Laudantium,Sports,Standard,Local,58800
985,Culpa,Grocery,Premium,Nike,48854
986,Dolores,Sports,Standard,Reliance,33409
987,Provident,Electronics,Budget,Reliance,1754
988,Reiciendis,Sports,Budget,Apple,46945
989,Cumque,Sports,Premium,Samsung,26717
990,Vitae,Sports,Budget,Reliance,42306
991,Aliquam,Home & Kitchen,Budget,Tata,10827
992,Provident,Home & Kitchen,Budget,Nike,53931
993,Accusantium,Grocery,Budget,Samsung,63387
994,Suscipit,Beauty,Premium,Samsung,11008
995,Ullam,Sports,Standard,Apple,52263
996,Nemo,Electronics,Standard,Samsung,39727
997,Temporibus,Sports,Premium,Local,1349
998,Quo,Grocery,Standard,Samsung,52888
999,Ut,Grocery,Standard,Nike,763
1000,Mollitia,Sports,Budget,Local,68701
1001,Consectetur,Electronics,Budget,Tata,76838
1002,Maxime,Electronics,Premium,Apple,799
1003,Quae,Fashion,Standard,Nike,6839
1004,Quasi,Grocery,Premium,Local,16503
1005,Nam,Beauty,Premium,Puma,37604
1006,Molestias,Electronics,Standard,Local,76186
1007,Provident,Beauty,Standard,Apple,40354
1008,Ex,Fashion,Budget,Local,67845
1009,Commodi,Sports,Standard,Nike,10237
1010,Nulla,Sports,Standard,Nike,25041
1011,Dolore,Electronics,Premium,Apple,62507
1012,Optio,Fashion,Standard,Apple,14176
1013,Impedit,Electronics,Standard,Puma,1296
1014,Sequi,Beauty,Standard,Nike,43278
1015,Atque,Grocery,Premium,Tata,51757
1016,Beatae,Beauty,Budget,Local,22593
1017,Earum,Grocery,Standard,Samsung,55017
1018,Consequuntur,Fashion,Budget,Tata,6170
1019,Debitis,Grocery,Budget,Tata,59888
1020,Culpa,Grocery,Premium,Local,48665
1021,Nihil,Home & Kitchen,Premium,Reliance,29272
1022,Aut,Sports,Budget,Apple,20415
1023,Et,Fashion,Premium,Local,23760
1024,Voluptates,Grocery,Budget,Reliance,48961
1025,Aperiam,Grocery,Standard,Local,3437
1026,Sequi,Fashion,Premium,Local,39394
1027,Cumque,Electronics,Standard,Reliance,78828
1028,Eum,Grocery,Standard,Apple,31896
1029,Commodi,Beauty,Premium,Reliance,35549
1030,Illo,Beauty,Standard,Tata,53942
1031,Voluptas,Home & Kitchen,Budget,Puma,18243
1032,Iusto,Electronics,Budget,Local,19970
1033,Ipsum,Fashion,Standard,Tata,46472
1034,Commodi,Sports,Budget,Samsung,6017
1035,Eaque,Fashion,Standard,Reliance,10567
1036,Commodi,Electronics,Standard,Tata,10193
1037,Numquam,Home & Kitchen,Premium,Tata,48850
1038,Molestiae,Fashion,Standard,Tata,27852
1039,Blanditiis,Electronics,Budget,Reliance,77662
1040,Illo,Sports,Premium,Tata,13662
1041,Ad,Grocery,Budget,Apple,35504
1042,Laborum,Grocery,Budget,Local,31151
1043,Quam,Electronics,Budget,Samsung,21410
1044,Impedit,Beauty,Budget,Apple,39534
1045,Nobis,Beauty,Premium,Samsung,12526
1046,Repellat,Fashion,Premium,Puma,53130
1047,Itaque,Home & Kitchen,Premium,Samsung,8760
1048,Praesentium,Fashion,Budget,Samsung,2320
1049,Sapiente,Sports,Premium,Reliance,216
1050,Quam,Electronics,Budget,Tata,24790
1051,Autem,Beauty,Budget,Apple,8322
1052,Ratione,Home & Kitchen,Budget,Reliance,48687
1053,Odio,Home & Kitchen,Premium,Local,9396
1054,Odit,Fashion,Budget,Puma,78543
1055,Mollitia,Home & Kitchen,Standard,Apple,73888
1056,Enim,Grocery,Budget,Local,4962
1057,Ratione,Grocery,Standard,Tata,73792
1058,Impedit,Grocery,Budget,Puma,11395
1059,Cupiditate,Electronics,Budget,Nike,1380
1060,Expedita,Electronics,Premium,Nike,77478
1061,Optio,Beauty,Premium,Reliance,53827
1062,Repellat,Grocery,Standard,Local,4212
1063,Sed,Home & Kitchen,Budget,Apple,78551
1064,Molestiae,Home & Kitchen,Premium,Puma,59081
1065,Facilis,Grocery,Budget,Reliance,19683
1066,Totam,Sports,Budget,Nike,44991
